NAME	TITLE	SCORE	
KAT2A	lysine acetyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:4201]	0.73815966	
PGAP1	post-GPI attachment to proteins inositol deacylase 1 [Source:HGNC Symbol;Acc:HGNC:25712]	0.7377747	
RNF19B	ring finger protein 19B [Source:HGNC Symbol;Acc:HGNC:26886]	0.7373365	
NDP	norrin cystine knot growth factor NDP [Source:HGNC Symbol;Acc:HGNC:7678]	0.7364917	
SLC35G1	solute carrier family 35 member G1 [Source:HGNC Symbol;Acc:HGNC:26607]	0.7361093	
SLC2A6	solute carrier family 2 member 6 [Source:HGNC Symbol;Acc:HGNC:11011]	0.73578227	
CD59	CD59 molecule (CD59 blood group) [Source:HGNC Symbol;Acc:HGNC:1689]	0.7343817	
LCP2	lymphocyte cytosolic protein 2 [Source:HGNC Symbol;Acc:HGNC:6529]	0.73223895	
E2F7	E2F transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:23820]	0.7321063	
FYCO1	FYVE and coiled-coil domain autophagy adaptor 1 [Source:HGNC Symbol;Acc:HGNC:14673]	0.7319919	
ANO6	anoctamin 6 [Source:HGNC Symbol;Acc:HGNC:25240]	0.72975165	
LINC00649	long intergenic non-protein coding RNA 649 [Source:HGNC Symbol;Acc:HGNC:44305]	0.7285068	
LINC02202	long intergenic non-protein coding RNA 2202 [Source:HGNC Symbol;Acc:HGNC:53068]	0.72813	
RYBP	RING1 and YY1 binding protein [Source:HGNC Symbol;Acc:HGNC:10480]	0.7278586	
AIM2	absent in melanoma 2 [Source:HGNC Symbol;Acc:HGNC:357]	0.72671634	
PLSCR1	phospholipid scramblase 1 [Source:HGNC Symbol;Acc:HGNC:9092]	0.7267098	
FAM9B	family with sequence similarity 9 member B [Source:HGNC Symbol;Acc:HGNC:18404]	0.7263292	
FCRL4	Fc receptor like 4 [Source:HGNC Symbol;Acc:HGNC:18507]	0.72289044	
SLC1A3	solute carrier family 1 member 3 [Source:HGNC Symbol;Acc:HGNC:10941]	0.7209332	
TRIM55	tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]	0.7208409	
SLC9A8	solute carrier family 9 member A8 [Source:HGNC Symbol;Acc:HGNC:20728]	0.7202923	
MROH7-TTC4	MROH7-TTC4 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49180]	0.7194851	
DRAM1	DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]	0.7190342	
PLAUR	plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]	0.71883845	
LINC01588	long intergenic non-protein coding RNA 1588 [Source:HGNC Symbol;Acc:HGNC:27503]	0.71733356	
HIF1A	hypoxia inducible factor 1 subunit alpha [Source:HGNC Symbol;Acc:HGNC:4910]	0.7167807	
ATF7IP2	activating transcription factor 7 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:20397]	0.7155647	
SNX9	sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973]	0.7150968	
RASGRP3	RAS guanyl releasing protein 3 [Source:HGNC Symbol;Acc:HGNC:14545]	0.71506214	
IGSF3	immunoglobulin superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:5950]	0.7149537	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.71483094	
MAP1LC3A	microtubule associated protein 1 light chain 3 alpha [Source:HGNC Symbol;Acc:HGNC:6838]	0.71457267	
AMIGO2	adhesion molecule with Ig like domain 2 [Source:HGNC Symbol;Acc:HGNC:24073]	0.7129442	
LAMB3	laminin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:6490]	0.71248966	
GRAMD1A	GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305]	0.71230793	
GIPC2	GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]	0.71175873	
SGPP2	sphingosine-1-phosphate phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:19953]	0.7115812	
PIK3AP1	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]	0.71147597	
DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3 [Source:HGNC Symbol;Acc:HGNC:3094]	0.7113779	
NEURL3	neuralized E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:25162]	0.71083015	
ZSWIM5	zinc finger SWIM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:29299]	0.7105018	
PNPLA8	patatin like phospholipase domain containing 8 [Source:HGNC Symbol;Acc:HGNC:28900]	0.71031547	
C12orf50	chromosome 12 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:26665]	0.70988286	
SEL1L2	SEL1L2 adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:15897]	0.7094417	
FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	0.7088837	
MIA3	MIA SH3 domain ER export factor 3 [Source:HGNC Symbol;Acc:HGNC:24008]	0.70738965	
MRPL39	mitochondrial ribosomal protein L39 [Source:HGNC Symbol;Acc:HGNC:14027]	0.70706165	
GLS	glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]	0.7045326	
NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	0.7040473	
LMNB1-DT	LMNB1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53089]	0.703182	
THAP2	THAP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20854]	0.702818	
SIAH2	siah E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:10858]	0.70255405	
INHBA	inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]	0.70202106	
NDUFAF6	NADH:ubiquinone oxidoreductase complex assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:28625]	0.70198476	
PDGFRL	platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]	0.7013053	
NIPA1	NIPA magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:17043]	0.7011306	
GTF3C6	general transcription factor IIIC subunit 6 [Source:HGNC Symbol;Acc:HGNC:20872]	0.70105237	
KRT8P12	keratin 8 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:28057]	0.7001923	
CAPSL	calcyphosine like [Source:HGNC Symbol;Acc:HGNC:28375]	0.69999266	
ACSL5	acyl-CoA synthetase long chain family member 5 [Source:HGNC Symbol;Acc:HGNC:16526]	0.69838935	
PBX4	PBX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:13403]	0.69788057	
COQ10B	coenzyme Q10B [Source:HGNC Symbol;Acc:HGNC:25819]	0.69743884	
MTCO1P4	MT-CO1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:50350]	0.694746	
POPDC2	popeye domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17648]	0.69436485	
GALNT12	polypeptide N-acetylgalactosaminyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19877]	0.692917	
KANK1	KN motif and ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:19309]	0.6922582	
MTND1P5	MT-ND1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:42104]	0.691519	
FNIP2	folliculin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29280]	0.6915096	
DRC1	dynein regulatory complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24245]	0.69149506	
CUBN	cubilin [Source:HGNC Symbol;Acc:HGNC:2548]	0.68945265	
TRIM25	tripartite motif containing 25 [Source:HGNC Symbol;Acc:HGNC:12932]	0.6879953	
MAMLD1	mastermind like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:2568]	0.68785876	
CACNA1A	calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]	0.6874528	
SGIP1	SH3GL interacting endocytic adaptor 1 [Source:HGNC Symbol;Acc:HGNC:25412]	0.6873495	
NANS	N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]	0.684266	
CNIH3	cornichon family AMPA receptor auxiliary protein 3 [Source:HGNC Symbol;Acc:HGNC:26802]	0.68287855	
NBN	nibrin [Source:HGNC Symbol;Acc:HGNC:7652]	0.6828034	
C5	complement C5 [Source:HGNC Symbol;Acc:HGNC:1331]	0.6815147	
EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	0.68091923	
LRP12	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	0.6808971	
RUBCNL	rubicon like autophagy enhancer [Source:HGNC Symbol;Acc:HGNC:20420]	0.6797045	
IFIT5	interferon induced protein with tetratricopeptide repeats 5 [Source:HGNC Symbol;Acc:HGNC:13328]	0.6796574	
PIGV	phosphatidylinositol glycan anchor biosynthesis class V [Source:HGNC Symbol;Acc:HGNC:26031]	0.67961574	
BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	0.67571014	
ACBD3	acyl-CoA binding domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15453]	0.674904	
MASTL	microtubule associated serine/threonine kinase like [Source:HGNC Symbol;Acc:HGNC:19042]	0.6735498	
SERPINA6	serpin family A member 6 [Source:HGNC Symbol;Acc:HGNC:1540]	0.673358	
LAMP3	lysosomal associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:14582]	0.6728021	
OTUD4	OTU deubiquitinase 4 [Source:HGNC Symbol;Acc:HGNC:24949]	0.6722843	
RPS6KA3	ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]	0.6718652	
PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3 [Source:HGNC Symbol;Acc:HGNC:8874]	0.67061734	
DCLK3	doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]	0.67049724	
B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	0.6699253	
ERI2	ERI1 exoribonuclease family member 2 [Source:HGNC Symbol;Acc:HGNC:30541]	0.66898024	
SLC41A2	solute carrier family 41 member 2 [Source:HGNC Symbol;Acc:HGNC:31045]	0.6687643	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	0.6682626	
TMOD2	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	0.66804606	
DUSP6	dual specificity phosphatase 6 [Source:HGNC Symbol;Acc:HGNC:3072]	0.6675492	
SLAMF1	signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:HGNC:10903]	0.66721433	
TCF4	transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11634]	0.6658714	
EGR4	early growth response 4 [Source:HGNC Symbol;Acc:HGNC:3241]	0.66584206	
NR1D1	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]	0.6658269	
ICAM1	intercellular adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5344]	0.6633985	
ANXA5	annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]	0.66234326	
PLK3	polo like kinase 3 [Source:HGNC Symbol;Acc:HGNC:2154]	0.66201895	
SERPINB7	serpin family B member 7 [Source:HGNC Symbol;Acc:HGNC:13902]	0.66179436	
LIPN	lipase family member N [Source:HGNC Symbol;Acc:HGNC:23452]	0.6615111	
MOGAT1	monoacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:18210]	0.65913105	
XIAPP3	X-linked inhibitor of apoptosis pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:52377]	0.65843374	
RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	0.65793693	
SRGAP3	SLIT-ROBO Rho GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:19744]	0.6578543	
TFEC	transcription factor EC [Source:HGNC Symbol;Acc:HGNC:11754]	0.65700895	
TIPIN	TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]	0.6563679	
IPO5	importin 5 [Source:HGNC Symbol;Acc:HGNC:6402]	0.65587944	
PPP2R5B	protein phosphatase 2 regulatory subunit B'beta [Source:HGNC Symbol;Acc:HGNC:9310]	0.6551835	
RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]	0.65495825	
DHX58	DExH-box helicase 58 [Source:HGNC Symbol;Acc:HGNC:29517]	0.6546041	
REL	REL proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9954]	0.6541568	
ZNF341-AS1	ZNF341 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50736]	0.6539204	
AMPD3	adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]	0.6538619	
MAP3K4	mitogen-activated protein kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6856]	0.65365493	
CLEC2D	C-type lectin domain family 2 member D [Source:HGNC Symbol;Acc:HGNC:14351]	0.6524787	
LINC01857	long intergenic non-protein coding RNA 1857 [Source:HGNC Symbol;Acc:HGNC:52673]	0.65240496	
PREX2	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:22950]	0.65220916	
SLC36A4	solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660]	0.6517812	
NSMAF	neutral sphingomyelinase activation associated factor [Source:HGNC Symbol;Acc:HGNC:8017]	0.65125406	
APOF	apolipoprotein F [Source:HGNC Symbol;Acc:HGNC:615]	0.6511062	
SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 [Source:HGNC Symbol;Acc:HGNC:11101]	0.65101826	
USP12	ubiquitin specific peptidase 12 [Source:HGNC Symbol;Acc:HGNC:20485]	0.65078217	
LINC02068	long intergenic non-protein coding RNA 2068 [Source:HGNC Symbol;Acc:HGNC:52914]	0.65022445	
PAN2	poly(A) specific ribonuclease subunit PAN2 [Source:HGNC Symbol;Acc:HGNC:20074]	0.6480526	
ANKRD55	ankyrin repeat domain 55 [Source:HGNC Symbol;Acc:HGNC:25681]	0.64796406	
XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	0.64773935	
PPID	peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257]	0.6476988	
RAP2CP1	RAP2C pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49146]	0.64677894	
CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	0.6461044	
ADRB2	adrenoceptor beta 2 [Source:HGNC Symbol;Acc:HGNC:286]	0.6458962	
SMTNL1	smoothelin like 1 [Source:HGNC Symbol;Acc:HGNC:32394]	0.6458815	
NINJ1	ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]	0.64573365	
LINC00472	long intergenic non-protein coding RNA 472 [Source:HGNC Symbol;Acc:HGNC:21380]	0.64528507	
ANO5	anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]	0.6441172	
ADTRP	androgen dependent TFPI regulating protein [Source:HGNC Symbol;Acc:HGNC:21214]	0.64401513	
TEX46	testis expressed 46 [Source:HGNC Symbol;Acc:HGNC:44651]	0.6439209	
RPS10-NUDT3	RPS10-NUDT3 readthrough [Source:HGNC Symbol;Acc:HGNC:49181]	0.64371085	
COA1	cytochrome c oxidase assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:21868]	0.64363366	
SMIM9	small integral membrane protein 9 [Source:HGNC Symbol;Acc:HGNC:41915]	0.6429045	
FNDC4	fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20239]	0.641559	
BCL11A	BCL11 transcription factor A [Source:HGNC Symbol;Acc:HGNC:13221]	0.64123887	
GAB3	GRB2 associated binding protein 3 [Source:HGNC Symbol;Acc:HGNC:17515]	0.64031273	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	0.64024115	
LINC02539	long intergenic non-protein coding RNA 2539 [Source:HGNC Symbol;Acc:HGNC:53572]	0.63826185	
CHMP5	charged multivesicular body protein 5 [Source:HGNC Symbol;Acc:HGNC:26942]	0.63820195	
IDO2	indoleamine 2,3-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:27269]	0.6372784	
MIR31HG	MIR31 host gene [Source:HGNC Symbol;Acc:HGNC:37187]	0.63708586	
MYO5C	myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]	0.63644016	
SLC1A2	solute carrier family 1 member 2 [Source:HGNC Symbol;Acc:HGNC:10940]	0.6363454	
APOO	apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]	0.63534415	
C2CD4B	C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]	0.63480014	
OTUD7B	OTU deubiquitinase 7B [Source:HGNC Symbol;Acc:HGNC:16683]	0.63450867	
ELL2	elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]	0.6343209	
LINC02345	long intergenic non-protein coding RNA 2345 [Source:HGNC Symbol;Acc:HGNC:53267]	0.63424236	
PLK2	polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]	0.6335368	
EOGT	EGF domain specific O-linked N-acetylglucosamine transferase [Source:HGNC Symbol;Acc:HGNC:28526]	0.6334658	
USP18	ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]	0.631943	
DUSP16	dual specificity phosphatase 16 [Source:HGNC Symbol;Acc:HGNC:17909]	0.6318986	
SCN1B	sodium voltage-gated channel beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:10586]	0.6316675	
DNAJB6	DnaJ heat shock protein family (Hsp40) member B6 [Source:HGNC Symbol;Acc:HGNC:14888]	0.6316537	
CECR2	CECR2 histone acetyl-lysine reader [Source:HGNC Symbol;Acc:HGNC:1840]	0.6299733	
MRGPRX3	MAS related GPR family member X3 [Source:HGNC Symbol;Acc:HGNC:17980]	0.6296996	
MIS18A	MIS18 kinetochore protein A [Source:HGNC Symbol;Acc:HGNC:1286]	0.62951034	
RN7SL63P	RNA, 7SL, cytoplasmic 63, pseudogene [Source:HGNC Symbol;Acc:HGNC:46079]	0.62913257	
LINC02574	long intergenic non-protein coding RNA 2574 [Source:HGNC Symbol;Acc:HGNC:53746]	0.6278987	
HAGH	hydroxyacylglutathione hydrolase [Source:HGNC Symbol;Acc:HGNC:4805]	0.6272005	
RNF149	ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]	0.6267572	
ADAM28	ADAM metallopeptidase domain 28 [Source:HGNC Symbol;Acc:HGNC:206]	0.6260078	
PPP4R4	protein phosphatase 4 regulatory subunit 4 [Source:HGNC Symbol;Acc:HGNC:23788]	0.62483877	
CD55	CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]	0.62447876	
P2RX4	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	0.6234157	
C11orf86	chromosome 11 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:34442]	0.6219936	
WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	0.62123364	
NCOA7	nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]	0.6204258	
ATP6V1H	ATPase H+ transporting V1 subunit H [Source:HGNC Symbol;Acc:HGNC:18303]	0.61960286	
ATL1	atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231]	0.61867225	
TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	0.6179384	
TNFRSF9	TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]	0.6175823	
GEM	GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]	0.61625415	
SLC37A3	solute carrier family 37 member 3 [Source:HGNC Symbol;Acc:HGNC:20651]	0.6157984	
SPATS2L	spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]	0.6157644	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	0.6154997	
RTP4	receptor transporter protein 4 [Source:HGNC Symbol;Acc:HGNC:23992]	0.61536974	
PRTFDC1	phosphoribosyl transferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23333]	0.61510235	
DPP4	dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]	0.6150499	
LPXN	leupaxin [Source:HGNC Symbol;Acc:HGNC:14061]	0.61371297	
PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9390]	0.6133206	
NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	0.6131752	
SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	0.61228675	
MSS51	MSS51 mitochondrial translational activator [Source:HGNC Symbol;Acc:HGNC:21000]	0.61180365	
FAR2	fatty acyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:25531]	0.6112263	
ASTL	astacin like metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:31704]	0.6104159	
CACNB2	calcium voltage-gated channel auxiliary subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:1402]	0.6103119	
IDO1	indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]	0.60956246	
ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	0.6094852	
CDC42BPG	CDC42 binding protein kinase gamma [Source:HGNC Symbol;Acc:HGNC:29829]	0.60859865	
NBPF8	NBPF member 8 [Source:HGNC Symbol;Acc:HGNC:31990]	0.60831	
MAPRE2	microtubule associated protein RP/EB family member 2 [Source:HGNC Symbol;Acc:HGNC:6891]	0.6079088	
PARP14	poly(ADP-ribose) polymerase family member 14 [Source:HGNC Symbol;Acc:HGNC:29232]	0.60711515	
XBP1	X-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:12801]	0.60671467	
HELB	DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196]	0.60548115	
MAP3K8	mitogen-activated protein kinase kinase kinase 8 [Source:HGNC Symbol;Acc:HGNC:6860]	0.60544896	
TTLL10	tubulin tyrosine ligase like 10 [Source:HGNC Symbol;Acc:HGNC:26693]	0.60544443	
RAP2C	RAP2C, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:21165]	0.6051704	
SYNPO2	synaptopodin 2 [Source:HGNC Symbol;Acc:HGNC:17732]	0.60458356	
TRIP10	thyroid hormone receptor interactor 10 [Source:HGNC Symbol;Acc:HGNC:12304]	0.60441804	
IL6ST	interleukin 6 cytokine family signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	0.60413986	
XCR1	X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:1625]	0.6038955	
ENSA	endosulfine alpha [Source:HGNC Symbol;Acc:HGNC:3360]	0.6038058	
ZCCHC7	zinc finger CCHC-type containing 7 [Source:HGNC Symbol;Acc:HGNC:26209]	0.6036813	
EGF	epidermal growth factor [Source:HGNC Symbol;Acc:HGNC:3229]	0.60281533	
SMG9	SMG9 nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:25763]	0.60250795	
AEN	apoptosis enhancing nuclease [Source:HGNC Symbol;Acc:HGNC:25722]	0.6019894	
MGAM	maltase-glucoamylase [Source:HGNC Symbol;Acc:HGNC:7043]	0.59897226	
RNF144B	ring finger protein 144B [Source:HGNC Symbol;Acc:HGNC:21578]	0.5985006	
TKFC	triokinase and FMN cyclase [Source:HGNC Symbol;Acc:HGNC:24552]	0.59841985	
PSD	pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:HGNC:9507]	0.59777504	
LINC02458	long intergenic non-protein coding RNA 2458 [Source:HGNC Symbol;Acc:HGNC:53394]	0.5976617	
UNC5C	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]	0.5976213	
LINC02404	long intergenic non-protein coding RNA 2404 [Source:HGNC Symbol;Acc:HGNC:53331]	0.59671664	
PHF19	PHD finger protein 19 [Source:HGNC Symbol;Acc:HGNC:24566]	0.59642035	
STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	0.5956871	
RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	0.5946791	
DENND4A	DENN domain containing 4A [Source:HGNC Symbol;Acc:HGNC:24321]	0.5937895	
TJP2	tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]	0.59371656	
MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]	0.5933592	
TTC33	tetratricopeptide repeat domain 33 [Source:HGNC Symbol;Acc:HGNC:29959]	0.59325314	
PLAC1	placenta enriched 1 [Source:HGNC Symbol;Acc:HGNC:9044]	0.5930754	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	0.59293526	
MSANTD3-TMEFF1	MSANTD3-TMEFF1 readthrough [Source:HGNC Symbol;Acc:HGNC:38838]	0.5925325	
RB1CC1	RB1 inducible coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:15574]	0.5923411	
TLR8-AS1	TLR8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40720]	0.59228754	
OASL2P	2'-5' oligoadenylate synthetase like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:53738]	0.5913855	
CLEC12A-AS1	CLEC12A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53407]	0.5909751	
STOML1	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]	0.59092945	
STON2	stonin 2 [Source:HGNC Symbol;Acc:HGNC:30652]	0.59019107	
IRAK2	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	0.5898901	
BIRC2	baculoviral IAP repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:590]	0.58919746	
C3orf52	chromosome 3 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:26255]	0.5886406	
RPS6KC1	ribosomal protein S6 kinase C1 [Source:HGNC Symbol;Acc:HGNC:10439]	0.5881796	
PLEKHA4	pleckstrin homology domain containing A4 [Source:HGNC Symbol;Acc:HGNC:14339]	0.5877193	
IGFN1	immunoglobulin like and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24607]	0.58747566	
WNT5B	Wnt family member 5B [Source:HGNC Symbol;Acc:HGNC:16265]	0.58641887	
MAGI2-AS3	MAGI2 antisense RNA 3 [Source:HGNC Symbol;Acc:HGNC:40862]	0.58595085	
ZXDA	zinc finger X-linked duplicated A [Source:HGNC Symbol;Acc:HGNC:13198]	0.5857161	
ADPGK-AS1	ADPGK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44144]	0.58496016	
PKIG	cAMP-dependent protein kinase inhibitor gamma [Source:HGNC Symbol;Acc:HGNC:9019]	0.5840093	
PML	PML nuclear body scaffold [Source:HGNC Symbol;Acc:HGNC:9113]	0.58385503	
GPR132	G protein-coupled receptor 132 [Source:HGNC Symbol;Acc:HGNC:17482]	0.58283067	
MPRIP	myosin phosphatase Rho interacting protein [Source:HGNC Symbol;Acc:HGNC:30321]	0.5819122	
PTGDR	prostaglandin D2 receptor [Source:HGNC Symbol;Acc:HGNC:9591]	0.58167225	
SUCLA2	succinate-CoA ligase ADP-forming subunit beta [Source:HGNC Symbol;Acc:HGNC:11448]	0.58128756	
STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	0.5810868	
